name,version,licenses
@heroku-cli/plugin-git,7.62.0,[ISC]
@heroku-cli/plugin-local,7.60.0,[MIT]
@heroku-cli/plugin-local,7.60.0,[MIT]
@heroku-cli/plugin-oauth-v5,7.54.0,[ISC]
@heroku-cli/plugin-oauth-v5,7.54.0,[ISC]
@heroku-cli/plugin-orgs-v5,7.54.0,[ISC]
@heroku-cli/plugin-orgs-v5,7.54.0,[ISC]
@heroku-cli/plugin-pg-v5,7.63.0,[ISC]
@heroku-cli/plugin-pg-v5,7.64.0,[ISC]
@heroku-cli/plugin-pipelines,7.62.0,[MIT]
@heroku-cli/plugin-pipelines,7.62.0,[MIT]
@heroku-cli/plugin-ps,7.60.0,[MIT]
@heroku-cli/plugin-ps,7.60.0,[MIT]
@heroku-cli/plugin-ps-exec,2.3.8,[ISC]
@heroku-cli/plugin-ps-exec,2.4.0,[ISC]
@heroku-cli/plugin-redis-v5,7.62.0,[ISC]
@heroku-cli/plugin-redis-v5,7.62.0,[ISC]
@heroku-cli/plugin-run,7.60.0,[MIT]
@heroku-cli/plugin-run,7.60.0,[MIT]
@heroku-cli/plugin-run-v5,7.56.0,[ISC]
@heroku-cli/plugin-run-v5,7.56.0,[ISC]
@heroku-cli/plugin-spaces,7.54.0,[ISC]
@heroku-cli/plugin-spaces,7.54.0,[ISC]
@heroku-cli/plugin-status,7.60.0,[ISC]
@heroku-cli/plugin-status,7.60.0,[ISC]
@heroku-cli/plugin-webhooks,7.60.0,[MIT]
@heroku-cli/plugin-webhooks,7.60.0,[MIT]
@heroku-cli/schema,1.0.25,[MIT]
@heroku-cli/schema,1.0.25,[MIT]
@heroku/buildpack-registry,1.0.1,[MIT]
@heroku/buildpack-registry,1.0.1,[MIT]
@heroku/eventsource,1.0.7,[MIT]
@heroku/eventsource,1.0.7,[MIT]
@heroku/socksv5,0.0.9,[MIT]
@heroku/socksv5,0.0.9,[MIT]
@mrmlnc/readdir-enhanced,2.2.1,[]
@mrmlnc/readdir-enhanced,2.2.1,[]
@nodelib/fs.scandir,2.1.1,[]
@nodelib/fs.scandir,2.1.1,[]
@nodelib/fs.scandir,2.1.3,[]
@nodelib/fs.scandir,2.1.3,[]
@nodelib/fs.stat,1.1.3,[]
@nodelib/fs.stat,1.1.3,[]
@nodelib/fs.stat,2.0.1,[]
@nodelib/fs.stat,2.0.1,[]
@nodelib/fs.stat,2.0.3,[]
@nodelib/fs.stat,2.0.3,[]
@nodelib/fs.walk,1.2.2,[]
@nodelib/fs.walk,1.2.2,[]
@nodelib/fs.walk,1.2.4,[]
@nodelib/fs.walk,1.2.4,[]
@oclif/color,0.0.0,[MIT]
@oclif/color,0.0.0,[MIT]
@oclif/color,0.1.2,[MIT]
@oclif/color,0.1.2,[MIT]
@oclif/command,1.5.18,[MIT]
@oclif/command,1.5.18,[MIT]
@oclif/command,1.5.6,[MIT]
@oclif/command,1.5.6,[MIT]
@oclif/command,1.8.0,[MIT]
@oclif/command,1.8.0,[MIT]
@oclif/command,1.8.16,[MIT]
@oclif/command,1.8.16,[MIT]
@oclif/config,1.13.2,[MIT]
@oclif/config,1.13.2,[MIT]
@oclif/config,1.17.0,[MIT]
@oclif/config,1.17.0,[MIT]
@oclif/config,1.18.2,[MIT]
@oclif/config,1.18.2,[MIT]
@oclif/config,1.18.3,[MIT]
@oclif/config,1.18.3,[MIT]
@oclif/dev-cli,1.26.0,[]
@oclif/dev-cli,1.26.0,[]
@oclif/errors,1.2.2,[MIT]
@oclif/errors,1.2.2,[MIT]
@oclif/errors,1.3.3,[MIT]
@oclif/errors,1.3.3,[MIT]
@oclif/errors,1.3.4,[MIT]
@oclif/errors,1.3.4,[MIT]
@oclif/errors,1.3.5,[MIT]
@oclif/errors,1.3.5,[MIT]
@oclif/help,1.0.1,[MIT]
@oclif/help,1.0.1,[MIT]
@oclif/linewrap,1.0.0,[ISC]
@oclif/linewrap,1.0.0,[ISC]
@oclif/parser,3.7.2,[MIT]
@oclif/parser,3.7.2,[MIT]
@oclif/parser,3.8.3,[MIT]
@oclif/parser,3.8.3,[MIT]
@oclif/parser,3.8.7,[MIT]
@oclif/parser,3.8.7,[MIT]
@oclif/plugin-commands,1.3.0,[MIT]
@oclif/plugin-commands,1.3.0,[MIT]
@oclif/plugin-help,2.2.0,[MIT]
@oclif/plugin-help,2.2.0,[MIT]
@oclif/plugin-help,3.2.0,[MIT]
@oclif/plugin-help,3.2.0,[MIT]
@oclif/plugin-legacy,1.2.0,[MIT]
@oclif/plugin-legacy,1.2.0,[MIT]
@oclif/plugin-not-found,1.2.2,[MIT]
@oclif/plugin-not-found,1.2.2,[MIT]
@oclif/plugin-plugins,1.10.1,[MIT]
@oclif/plugin-plugins,1.10.1,[MIT]
@oclif/plugin-update,1.5.0,[MIT]
@oclif/plugin-update,1.5.0,[MIT]
@oclif/plugin-warn-if-update-available,1.7.0,[MIT]
@oclif/plugin-warn-if-update-available,1.7.0,[MIT]
@oclif/plugin-which,1.0.3,[MIT]
@oclif/plugin-which,1.0.3,[MIT]
@oclif/screen,1.0.4,[MIT]
@oclif/screen,1.0.4,[MIT]
@oclif/test,1.2.4,[]
@oclif/test,1.2.4,[]
@sindresorhus/is,0.14.0,[MIT]
@sindresorhus/is,0.14.0,[MIT]
@sindresorhus/is,0.7.0,[MIT]
@sindresorhus/is,0.7.0,[MIT]
@sinonjs/commons,1.3.0,[]
@sinonjs/commons,1.3.0,[]
@sinonjs/commons,1.4.0,[]
@sinonjs/commons,1.4.0,[]
@sinonjs/formatio,3.2.1,[]
@sinonjs/formatio,3.2.1,[]
@sinonjs/samsam,3.3.2,[]
@sinonjs/samsam,3.3.2,[]
@sinonjs/text-encoding,0.7.1,[]
@sinonjs/text-encoding,0.7.1,[]
@szmarczak/http-timer,1.1.2,[MIT]
@szmarczak/http-timer,1.1.2,[MIT]
@tootallnate/once,1.1.2,[]
@types/ansi-styles,3.2.1,[]
@types/ansi-styles,3.2.1,[]
@types/chai,4.1.7,[]
@types/chai,4.1.7,[]
@types/color-name,1.1.0,[]
@types/color-name,1.1.0,[]
@types/color-name,1.1.1,[]
@types/color-name,1.1.1,[]
@types/debug,4.1.2,[]
@types/debug,4.1.2,[]
@types/eslint-visitor-keys,1.0.0,[]
@types/eslint-visitor-keys,1.0.0,[]
@types/events,3.0.0,[]
@types/events,3.0.0,[]
@types/execa,0.9.0,[]
@types/execa,0.9.0,[]
@types/fs-extra,5.0.5,[]
@types/fs-extra,5.0.5,[]
@types/glob,7.1.1,[]
@types/glob,7.1.1,[]
@types/json-schema,7.0.3,[]
@types/json-schema,7.0.3,[]
@types/lodash,4.14.136,[]
@types/lodash,4.14.136,[]
@types/minimatch,3.0.3,[]
@types/minimatch,3.0.3,[]
@types/mocha,5.2.5,[]
@types/mocha,5.2.5,[]
@types/mocha,5.2.6,[]
@types/mocha,5.2.6,[]
@types/nock,9.3.1,[]
@types/nock,9.3.1,[]
@types/node,10.14.13,[]
@types/node,10.14.13,[]
@types/node,12.6.8,[]
@types/node,12.6.8,[]
@types/node,14.17.32,[]
@types/semver,7.3.10,[MIT]
@types/semver,7.3.10,[MIT]
@types/sinon,7.0.5,[]
@types/sinon,7.0.5,[]
@types/supports-color,5.3.0,[]
@types/supports-color,5.3.0,[]
@types/write-json-file,3.2.1,[]
@types/write-json-file,3.2.1,[]
@typescript-eslint/eslint-plugin,2.12.0,[]
@typescript-eslint/eslint-plugin,2.12.0,[]
@typescript-eslint/experimental-utils,2.12.0,[]
@typescript-eslint/experimental-utils,2.12.0,[]
@typescript-eslint/parser,2.12.0,[]
@typescript-eslint/parser,2.12.0,[]
@typescript-eslint/typescript-estree,2.12.0,[]
@typescript-eslint/typescript-estree,2.12.0,[]
Automat,0.8.0,[MIT]
Click,7.0,[BSD]
Deprecated,1.2.13,[MIT]
HdrHistogram,2.1.9,[]
Jinja2,2.10,[BSD]
Jinja2,2.10.1,[BSD]
Jinja2,2.10.1,[BSD]
MarkupSafe,1.0,[BSD]
MarkupSafe,1.1.0,[BSD]
MarkupSafe,1.1.0,[BSD]
OtpErlang,,[]
PyGObject,3.36.0,[GNU LGPL]
PyHamcrest,1.9.0,[New BSD]
PyJWT,1.5.3,[MIT]
PyJWT,1.7.1,[MIT]
PyJWT,1.7.1,[MIT]
PyNaCl,1.3.0,[Apache License 2.0]
PyNaCl,1.3.0,[Apache License 2.0]
PySocks,1.7.1,[]
PyYAML,3.12,[MIT]
PyYAML,5.3.1,[MIT]
PyYAML,5.3.1,[MIT]
PyYAML,5.3.1,[MIT]
PyYAML,6.0,[MIT]
SecretStorage,2.3.1,[BSD]
SecretStorage,3.3.2,[BSD 3-Clause License]
Sphinx,4.2.0,[]
Twisted,18.9.0,[MIT]
abbrev,1.1.1,[ISC]
abbrev,1.1.1,[ISC]
accessors-smart,2.4.2,[]
accountsservice,0.6.55-0ubuntu12~20.04.5,[GPL-2 GPL-2+ GPL-3 GPL-3+]
acorn,7.1.0,[]
acorn,7.1.0,[]
acorn-jsx,5.1.0,[]
acorn-jsx,5.1.0,[]
acpid,1:2.0.32-1ubuntu1,[GPL-2]
activesupport,6.1.4.1,[]
adduser,3.118ubuntu2,[GPL-2]
advance-toolchain-at14.0-cross-common,14.0-5,[GPL ]
advance-toolchain-at14.0-cross-ppc64le,14.0-5,[GPL ]
advance-toolchain-at14.0-cross-ppc64le-libnxz,14.0-5,[GPL ]
advance-toolchain-at14.0-cross-ppc64le-mcore-libs,14.0-5,[GPL ]
advance-toolchain-at14.0-cross-ppc64le-runtime-extras,14.0-5,[GPL ]
advance-toolchain-cross-common,14.0-5,[GPL ]
advance-toolchain-cross-ppc64le,14.0-5,[GPL ]
advance-toolchain-cross-ppc64le-libnxz,14.0-5,[GPL ]
advance-toolchain-cross-ppc64le-mcore-libs,14.0-5,[GPL ]
advance-toolchain-cross-ppc64le-runtime-extras,14.0-5,[GPL ]
adwaita-icon-theme,3.36.1-2ubuntu0.20.04.2,[CC-BY-3.0-US CC-BY-SA-2.0-IT CC-BY-SA-3.0 CC-BY-SA-3.0-US CC-BY-SA-3.0-Unported GFDL-1.2 GFDL-1.2+ GPL GPL-unspecified LGPL-3]
agent-base,6.0.2,[]
aggs-matrix-stats-client,7.16.3,[]
aggs-matrix-stats-client,7.16.3,[]
ajv,6.10.2,[]
ajv,6.10.2,[]
alsa-topology-conf,1.2.2-1,[BSD-3-clause]
alsa-ucm-conf,1.2.2-1ubuntu0.13,[BSD-3-clause]
amd64-microcode,3.20191218.1ubuntu1,[]
analysis-common,7.16.3,[]
annotations,20.1.0,[]
ansi-escapes,1.4.0,[MIT]
ansi-escapes,1.4.0,[MIT]
ansi-escapes,3.2.0,[MIT]
ansi-escapes,3.2.0,[MIT]
ansi-escapes,4.2.1,[MIT]
ansi-escapes,4.2.1,[MIT]
ansi-escapes,4.3.0,[MIT]
ansi-escapes,4.3.0,[MIT]
ansi-escapes,4.3.1,[MIT]
ansi-escapes,4.3.1,[MIT]
ansi-regex,2.1.1,[MIT]
ansi-regex,2.1.1,[MIT]
ansi-regex,2.1.1,[]
ansi-regex,3.0.0,[MIT]
ansi-regex,3.0.0,[MIT]
ansi-regex,4.1.0,[MIT]
ansi-regex,4.1.0,[MIT]
ansi-regex,5.0.0,[MIT]
ansi-regex,5.0.0,[MIT]
ansi-styles,2.2.1,[MIT]
ansi-styles,2.2.1,[MIT]
ansi-styles,3.2.1,[MIT]
ansi-styles,3.2.1,[MIT]
ansi-styles,3.2.1,[]
ansi-styles,4.2.1,[MIT]
ansi-styles,4.2.1,[MIT]
ansicolors,0.3.2,[MIT]
ansicolors,0.3.2,[MIT]
ant,1.10.11,[]
ant,1.10.12,[]
ant,1.10.7,[]
ant,1.10.7-1,[Apache-2.0]
ant-antlr,1.10.12,[]
ant-antlr,1.10.12,[]
ant-bootstrap,,[]
ant-junit,1.10.12,[]
ant-junit,1.10.12,[]
ant-launcher,1.10.11,[]
ant-launcher,1.10.12,[]
ant-launcher,1.10.7,[]
anthoscli,(devel),[]
antlr4-runtime,4.5.1-1,[]
antlr4-runtime,4.5.3,[]
antlr4-runtime,4.7.2,[]
antlr4-runtime,4.9.2,[]
apipkg,1.4,[MIT License]
apipkg,2.0.0,[MIT]
apipkg,2.0.0,[MIT]
apipkg,2.0.0,[MIT]
app-path,3.2.0,[MIT]
app-path,3.2.0,[MIT]
apparmor,2.13.3-7ubuntu5.1,[BSD-3-clause GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+]
appdirs,1.4.4,[MIT]
appdirs,1.4.4,[MIT]
apport,,[]
apport,2.20.11-0ubuntu27.24,[GPL-2 GPL-2+]
apport-symptoms,0.23,[GPL-2 GPL-2+]
aproba,1.2.0,[]
apt,2.0.9,[GPL-2 GPLv2+]
apt-transport-https,2.0.9,[GPL-2 GPLv2+]
apt-utils,2.0.9,[GPL-2 GPLv2+]
apt-xapian-index,0.49,[GPL]
apt-xapian-index,0.51ubuntu1,[GPL-2]
aptitude,0.8.12-1ubuntu4,[GPL-2 GPL-2+]
aptitude-common,0.8.12-1ubuntu4,[GPL-2 GPL-2+]
are-we-there-yet,1.1.7,[]
arg,4.1.0,[]
arg,4.1.0,[]
argparse,1.0.10,[MIT]
argparse,1.0.10,[MIT]
argparse,1.0.10,[]
argparse,1.2.1,[]
argparse,1.2.1,[]
argparse,1.2.1,[]
argparse,1.2.1,[]
arr-diff,4.0.0,[]
arr-diff,4.0.0,[]
arr-flatten,1.1.0,[]
arr-flatten,1.1.0,[]
arr-union,3.1.0,[]
arr-union,3.1.0,[]
array-from,2.1.1,[]
array-from,2.1.1,[]
array-union,1.0.2,[MIT]
array-union,1.0.2,[MIT]
array-union,2.1.0,[MIT]
array-union,2.1.0,[MIT]
array-uniq,1.0.3,[]
array-uniq,1.0.3,[]
array-unique,0.3.2,[]
array-unique,0.3.2,[]
arrify,1.0.1,[]
arrify,1.0.1,[]
asm,5.0.4,[]
asm,7.2,[]
asm,9.1,[]
asm,9.2,[]
asm-analysis,7.2,[]
asm-analysis,9.2,[]
asm-commons,5.0.4,[]
asm-commons,7.2,[]
asm-commons,9.2,[]
asm-tree,5.0.4,[]
asm-tree,7.2,[]
asm-tree,9.2,[]
asm-util,7.2,[]
asn1,0.2.6,[MIT]
asn1,0.2.6,[MIT]
asn1crypto,0.24.0,[MIT]
assertion-error,1.1.0,[]
assertion-error,1.1.0,[]
assign-symbols,1.0.0,[]
assign-symbols,1.0.0,[]
ast,2.4.2,[]
astral-regex,1.0.0,[]
astral-regex,1.0.0,[]
async-file,2.0.2,[MIT]
async-file,2.0.2,[MIT]
async-limiter,1.0.0,[MIT]
async-limiter,1.0.0,[MIT]
at,3.1.23-1ubuntu1,[GPL-2 GPL-2+ GPL-3 GPL-3+ ISC]
at-least-node,1.0.0,[ISC]
at-least-node,1.0.0,[ISC]
atob,2.1.2,[]
atob,2.1.2,[]
attrs,19.3.0,[MIT]
attrs,19.3.0,[MIT]
attrs,20.2.0,[MIT]
attrs,21.4.0,[MIT]
attrs,21.4.0,[MIT]
attrs,21.4.0,[MIT]
autoconf,2.69-11.1,[GFDL-1.3 GFDL-1.3+ GPL-2 GPL-2+ GPL-3 GPL-3+ MIT-X-Consortium no-modification other permissive permissive-long-disclaimer permissive-short-disclaimer permissive-without-disclaimer permissive-without-notices-or-disclaimer]
automake,1:1.16.1-4ubuntu6,[GFDL-1.3 GFDL-NIV-1.3+ GPL-2 GPL-2+ GPL-3 GPL-3+ permissive]
autotools-dev,20180224.1,[GPL]
available-typed-arrays,1.0.5,[]
available-typed-arrays,1.0.5,[]
aws-java-sdk-core,1.11.948,[]
aws-java-sdk-kms,1.11.948,[]
aws-java-sdk-s3,1.11.948,[]
aws-java-sdk-sts,1.11.948,[]
aws-sdk,2.1188.0,[]
aws-sdk,2.1188.0,[]
azure-devops-node-api,11.0.1,[]
balanced-match,1.0.0,[MIT]
balanced-match,1.0.0,[MIT]
balanced-match,1.0.2,[]
base,0.11.2,[]
base,0.11.2,[]
base-files,11ubuntu5.6,[GPL]
base-passwd,3.5.47,[GPL-2 PD]
base64-js,1.5.1,[MIT]
base64-js,1.5.1,[MIT]
base64-js,1.5.1,[]
bash,5.0-6ubuntu1.2,[GPL-3]
bash-completion,1:2.10-1ubuntu1,[GPL-2 GPL-2+]
bc,1.07.1-2build1,[GPL-2 GPL-2.0+ X11 permissive permissive']
bc-fips,1.0.2,[]
bcache-tools,1.0.8-3ubuntu0.1,[GPL-2 GPL-2+ PostgreSQL]
bcpg-fips,1.0.4,[]
bcpg-jdk15on,1.68,[]
bcpkix-jdk15on,1.64,[]
bcpkix-jdk15on,1.68,[]
bcprov-jdk15on,1.64,[]
bcprov-jdk15on,1.68,[]
bcrypt-pbkdf,1.0.2,[BSD-3-Clause]
bcrypt-pbkdf,1.0.2,[BSD-3-Clause]
bind9-dnsutils,1:9.16.1-0ubuntu2.10,[BSD-2-clause BSD-3-clause ISC MPL-2.0]
bind9-host,1:9.16.1-0ubuntu2.10,[BSD-2-clause BSD-3-clause ISC MPL-2.0]
bind9-libs,1:9.16.1-0ubuntu2.10,[BSD-2-clause BSD-3-clause ISC MPL-2.0]
binfmt-support,2.2.0-2,[GPL-3 GPL-3+]
binutils,2.34-6ubuntu1.3,[GFDL GPL LGPL]
binutils-common,2.34-6ubuntu1.3,[GFDL GPL LGPL]
binutils-doc,2.34-6ubuntu1.3,[GFDL GPL LGPL]
binutils-mingw-w64-i686,2.34-5ubuntu1+8.8,[GFDL-1.3 GPL-3]
binutils-mingw-w64-x86-64,2.34-5ubuntu1+8.8,[GFDL-1.3 GPL-3]
binutils-x86-64-linux-gnu,2.34-6ubuntu1.3,[GFDL GPL LGPL]
bison,2:3.5.1+dfsg-1,[GPL-2 GPL-2+ GPL-3 GPL-3+]
bl,1.2.3,[]
bl,1.2.3,[]
bl,3.0.0,[]
bl,3.0.0,[]
bl,4.1.0,[]
bl,4.1.0,[]
bl,4.1.0,[]
black,22.1.0,[]
blinker,1.4,[MIT License]
blinker,1.4,[MIT License]
blinker,1.4,[MIT License]
bluebird,3.7.1,[MIT]
bluebird,3.7.1,[MIT]
boolbase,1.0.0,[]
brace-expansion,1.1.11,[MIT]
brace-expansion,1.1.11,[MIT]
brace-expansion,1.1.11,[]
braces,2.3.2,[MIT]
braces,2.3.2,[MIT]
braces,3.0.2,[MIT]
braces,3.0.2,[MIT]
breezy,3.0.2,[GNU GPL v2]
browser-stdout,1.3.1,[]
browser-stdout,1.3.1,[]
browser-stdout,1.3.1,[]
brz,3.0.2-4ubuntu2,[GPL-2 GPL-2+ MIT]
bsdmainutils,11.1.2ubuntu3,[]
bsdutils,1:2.34-0.1ubuntu9.3,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
bsh,2.0b6,[]
btrfs-progs,5.4.1-2,[GPL-2 GPL-2+ TLP-4]
buffer,4.9.2,[]
buffer,4.9.2,[]
buffer,5.7.1,[]
buffer,5.7.1,[]
buffer,5.7.1,[]
buffer-alloc,1.2.0,[]
buffer-alloc,1.2.0,[]
buffer-alloc-unsafe,1.1.0,[]
buffer-alloc-unsafe,1.1.0,[]
buffer-crc32,0.2.13,[]
buffer-fill,1.0.0,[]
buffer-fill,1.0.0,[]
buffer-from,1.1.1,[]
buffer-from,1.1.1,[]
buffer-from,1.1.2,[]
build-essential,12.8ubuntu1.1,[GPL]
buildcheck,0.0.3,[MIT]
buildcheck,0.0.3,[MIT]
bultitude,0.3.0,[]
busybox-initramfs,1:1.30.1-4ubuntu6.4,[GPL-2]
busybox-static,1:1.30.1-4ubuntu6.4,[GPL-2]
byline,5.0.0,[MIT]
byline,5.0.0,[MIT]
byobu,5.133-0ubuntu1,[GPL-3]
bytes,3.1.0,[MIT]
bytes,3.1.0,[MIT]
bzip2,1.0.8-2,[BSD-variant GPL-2]
bzr,2.7.0+bzr6622+brz,[GPL-2 GPL-2+]
ca-certificates,20211016~20.04.1,[GPL-2 GPL-2+ MPL-2.0]
ca-certificates-java,,[]
ca-certificates-java,20190405ubuntu1,[GPL]
cache-base,1.0.1,[]
cache-base,1.0.1,[]
cacheable-request,2.1.4,[MIT]
cacheable-request,2.1.4,[MIT]
cacheable-request,6.0.0,[MIT]
cacheable-request,6.0.0,[MIT]
call-bind,1.0.2,[]
call-bind,1.0.2,[]
call-bind,1.0.2,[]
call-me-maybe,1.0.1,[]
call-me-maybe,1.0.1,[]
callsites,3.0.0,[]
callsites,3.0.0,[]
capsule,0.6.3,[]
cardinal,2.1.1,[MIT]
cardinal,2.1.1,[MIT]
catkin-pkg,0.5.2,[BSD]
ccache,3.7.7-1,[BSD-3-clause Expat GPL-3 GPL-3+ ZLIB custom public-domain]
ceph,1.0.0,[LGPLv2+]
cephfs,2.0.0,[LGPLv2+]
certifi,2018.1.18,[MPL-2.0]
certifi,2019.11.28,[MPL-2.0]
certifi,2019.11.28,[MPL-2.0]
certifi,2019.11.28,[MPL-2.0]
certifi,2020.6.20,[MPL-2.0]
certifi,2022.6.15,[MPL-2.0]
certifi,2022.6.15,[MPL-2.0]
certifi,2022.6.15,[MPL-2.0]
cffi,1.14.6,[MIT]
cffi,1.15.1,[MIT]
chai,4.2.0,[]
chai,4.2.0,[]
chalk,1.1.3,[MIT]
chalk,1.1.3,[MIT]
chalk,2.4.1,[MIT]
chalk,2.4.1,[MIT]
chalk,2.4.2,[MIT]
chalk,2.4.2,[MIT]
chalk,2.4.2,[]
chalk,3.0.0,[MIT]
chalk,3.0.0,[MIT]
chalk,4.1.0,[MIT]
chalk,4.1.0,[MIT]
chalk,4.1.2,[MIT]
chalk,4.1.2,[MIT]
chardet,0.7.0,[MIT]
chardet,0.7.0,[MIT]
chardet,3.0.4,[LGPL]
chardet,3.0.4,[LGPL]
chardet,3.0.4,[LGPL]
chardet,3.0.4,[LGPL]
chardet,4.0.*,[]
chardet,5.0.0,[LGPL]
charset-normalizer,2.1.0,[MIT]
check-error,1.0.2,[]
check-error,1.0.2,[]
cheerio,1.0.0-rc.10,[]
cheerio-select,1.5.0,[]
chownr,1.1.3,[ISC]
chownr,1.1.3,[ISC]
chownr,1.1.4,[]
chrony,3.5-6ubuntu6.2,[GPL-2 GPL-2+ RSA-MD]
class-utils,0.3.6,[]
class-utils,0.3.6,[]
classlojure,0.7.1,[]
clean-regexp,1.0.0,[]
clean-regexp,1.0.0,[]
clean-stack,1.3.0,[MIT]
clean-stack,1.3.0,[MIT]
clean-stack,2.2.0,[MIT]
clean-stack,2.2.0,[MIT]
clean-stack,3.0.0,[MIT]
clean-stack,3.0.0,[MIT]
cli-cursor,2.1.0,[MIT]
cli-cursor,2.1.0,[MIT]
cli-cursor,3.1.0,[MIT]
cli-cursor,3.1.0,[MIT]
cli-progress,3.8.2,[MIT]
cli-progress,3.8.2,[MIT]
cli-ux,4.9.3,[MIT]
cli-ux,4.9.3,[MIT]
cli-ux,5.3.1,[MIT]
cli-ux,5.3.1,[MIT]
cli-ux,5.3.2,[MIT]
cli-ux,5.3.2,[MIT]
cli-ux,5.4.10,[MIT]
cli-ux,5.4.10,[MIT]
cli-ux,5.5.1,[MIT]
cli-ux,5.5.1,[MIT]
cli-width,2.2.0,[ISC]
cli-width,2.2.0,[ISC]
click,8.1.3,[BSD-3-Clause]
clojure,1.11.1,[]
clone-response,1.0.2,[MIT]
clone-response,1.0.2,[MIT]
cloud-guest-utils,0.31-7-gd99b2d76-0ubuntu1,[GPL-3]
cloud-init,22.2,[Dual-licensed under GPLv3 or Apache 2.0]
cloud-init,22.2,[Dual-licensed under GPLv3 or Apache 2.0]
cloud-init,22.2,[Dual-licensed under GPLv3 or Apache 2.0]
cloud-init,22.2-0ubuntu1~20.04.3,[Apache-2.0 GPL-3]
cloud-initramfs-copymods,0.45ubuntu2,[GPL-3 GPL-3.0+]
cloud-initramfs-dyn-netconf,0.45ubuntu2,[GPL-3 GPL-3.0+]
cloud.google.com/go,v0.102.1,[]
cloud.google.com/go,v0.50.0,[]
cloud.google.com/go,v0.94.1,[]
cloud.google.com/go,v0.99.0,[]
cloud.google.com/go/bigtable,v1.1.0,[]
cloud.google.com/go/compute,v1.7.0,[]
cloud.google.com/go/compute,v1.7.0,[]
cloud.google.com/go/compute,v1.7.0,[]
cloud.google.com/go/iam,v0.3.0,[]
cloud.google.com/go/iam,v0.3.0,[]
cloud.google.com/go/kms,v1.4.0,[]
cloud.google.com/go/monitoring,v1.0.0,[]
cloud.google.com/go/profiler,v0.1.0,[]
cloud.google.com/go/storage,v1.0.0,[]
cloud.google.com/go/storage,v1.16.1,[]
cloud.google.com/go/storage,v1.18.2,[]
cloud.google.com/go/storage,v1.24.0,[]
cloud.google.com/go/trace,v1.0.0,[]
cloud.google.com/go/trace,v1.2.0,[]
co,4.6.0,[MIT]
co,4.6.0,[MIT]
co-wait,0.0.0,[MIT]
co-wait,0.0.0,[MIT]
code-point-at,1.1.0,[]
collection-visit,1.0.0,[]
collection-visit,1.0.0,[]
color-convert,1.9.3,[MIT]
color-convert,1.9.3,[MIT]
color-convert,1.9.3,[]
color-convert,2.0.1,[MIT]
color-convert,2.0.1,[MIT]
color-name,1.1.3,[MIT]
color-name,1.1.3,[MIT]
color-name,1.1.3,[]
color-name,1.1.4,[MIT]
