name,version,licenses
gpg-wks-server,2.2.19-3ubuntu2.1,[BSD-3-clause CC0-1.0 Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
gpgconf,2.2.19-3ubuntu2.1,[BSD-3-clause CC0-1.0 Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
gpgsm,2.2.19-3ubuntu2.1,[BSD-3-clause CC0-1.0 Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
gpgv,2.2.19-3ubuntu2.1,[BSD-3-clause CC0-1.0 Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
grep,3.4-1,[GPL-3 GPL-3+]
groff-base,1.22.4-4build1,[GFDL-1.3 GPL-3]
gsettings-desktop-schemas,3.36.0-1ubuntu1,[LGPL-2.1 LGPL-2.1+]
guava,25.1-android,[]
guice,4.2.1-no_aop,[]
gzip,1.10-0ubuntu4,[GPL]
hashdeep,4.4-6build1,[GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-2 LGPL-2.1+ boost-software-license public-domain]
hawtjni-runtime,1.16,[]
hdparm,9.58+ds-4,[BSD-2-clause GPL-2 GPL-2+ hdparm]
hostname,3.23,[GPL-2]
html5lib,1.0.1,[MIT License]
htmlparser,1.6,[]
htmlparser,1.6,[]
htop,2.2.0-2build1,[GPL-2 GPL-2+]
httpclient,4.5.9,[]
httpcore,4.4.11,[]
httplib2,0.14.0,[MIT]
hwdata,0.333-1,[GPL]
hyperlink,19.0.0,[MIT]
icu-devtools,66.1-2ubuntu2,[]
idna,2.10,[BSD-like]
idna,2.6,[BSD-like]
idna,2.6,[BSD-like]
idna,2.6,[BSD-like]
idna,2.8,[BSD-like]
idna,2.8,[BSD-like]
idna,2.8,[BSD-like]
importlib-metadata,1.5.0,[Apache Software License]
importlib-metadata,1.5.0,[Apache Software License]
incremental,16.10.1,[MIT]
info,6.7.0.dfsg.2-5,[GFDL-1.3 GPL-3]
init,1.57,[BSD-3-clause GPL-2 GPL-2+]
init-system-helpers,1.57,[BSD-3-clause GPL-2 GPL-2+]
initramfs-tools,0.136ubuntu6.4,[GPL-2]
initramfs-tools-bin,0.136ubuntu6.4,[GPL-2]
initramfs-tools-core,0.136ubuntu6.4,[GPL-2]
install-info,6.7.0.dfsg.2-5,[GFDL-1.3 GPL-3]
inventory,0.1.10,[]
inventory-impl,0.1.10,[]
iproute2,5.5.0-1ubuntu1,[GPL-2]
iprutils,2.4.18.1-2,[CPL]
iptables,1.8.4-3ubuntu2,[Artistic GPL-2 GPL-2+ custom]
iputils-ping,3:20190709-3,[GPL]
iputils-tracepath,3:20190709-3,[GPL]
irqbalance,1.6.0-3ubuntu1,[GPL-2]
isc-dhcp-client,4.4.1-2.1ubuntu5.20.04.1,[GPL-2 MPL-2.0]
isc-dhcp-common,4.4.1-2.1ubuntu5.20.04.1,[GPL-2 MPL-2.0]
iso-codes,4.4-1,[LGPL-2.1 LGPL-2.1+]
jansi,1.17.1,[]
jansi-freebsd32,1.8,[]
jansi-freebsd64,1.8,[]
jansi-linux32,1.8,[]
jansi-linux64,1.8,[]
jansi-native,1.8,[]
jansi-osx,1.8,[]
jansi-windows32,1.8,[]
jansi-windows64,1.8,[]
java-common,0.72,[GPL-2 GPL-2+]
jcl-over-slf4j,1.7.29,[]
jregex,1.2_01,[]
jregex,1.2_01,[]
jrt-fs,11.0.11,[]
json,1.8.3,[]
jsonpatch,1.16,[Modified BSD License]
jsonpatch,1.16,[Modified BSD License]
jsonpatch,1.22,[Modified BSD License]
jsonpatch,1.22,[Modified BSD License]
jsonpointer,1.10,[Modified BSD License]
jsonpointer,1.10,[Modified BSD License]
jsonpointer,2.0,[Modified BSD License]
jsonpointer,2.0,[Modified BSD License]
jsonschema,2.6.0,[MIT]
jsonschema,2.6.0,[MIT]
jsonschema,3.2.0,[UNKNOWN]
jsonschema,3.2.0,[UNKNOWN]
jsonschema,3.2.0,[UNKNOWN]
jsoup,1.12.1,[]
jsoup,1.12.1,[]
jsr250-api,1.0,[]
k8s.io/api,v0.23.5,[]
k8s.io/apimachinery,v0.23.5,[]
k8s.io/client-go,v0.23.5,[]
k8s.io/klog/v2,v2.60.1-0.20220317184644-43cc75f9ae89,[]
k8s.io/kube-openapi,v0.0.0-20220124234850-424119656bbf,[]
k8s.io/utils,v0.0.0-20220210201930-3a6ce19ff2f9,[]
kbd,2.0.4-4ubuntu2,[GPL- GPL-2 GPL-2+ GPL-2-with-exceptions GPL-any]
keyboard-configuration,1.194ubuntu3,[GPL-2]
keyring,18.0.1,[UNKNOWN]
klibc-utils,2.0.7-1ubuntu5,[GPL-2]
kmod,27-1ubuntu2,[GPL-2]
kpartx,0.8.3-1ubuntu2,[GPL-2]
krb5-multidev,1.17-6ubuntu4.1,[GPL-2]
landscape-common,19.12-0ubuntu4.2,[GPL-2]
language-selector,0.1,[UNKNOWN]
language-selector-common,0.204.2,[GPL-2 GPL-2+]
launchpadlib,1.10.13,[LGPL v3]
lazr.restfulclient,0.14.2,[LGPL v3]
lazr.uri,1.0.3,[LGPL v3]
lcov,1.14-2,[GPL-2]
less,551-1ubuntu0.1,[GPL-3]
libaccountsservice0,0.6.55-0ubuntu12~20.04.4,[GPL-2 GPL-2+ GPL-3 GPL-3+]
libacl1,2.2.53-6,[GPL-2 GPL-2+ LGPL-2+ LGPL-2.1]
libaec0,1.0.4-1,[]
libaio1,0.3.112-5,[LGPL-2.1 LGPL-2.1+]
libapparmor1,2.13.3-7ubuntu5.1,[BSD-3-clause GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+]
libappstream4,0.12.10-2,[FSFAP GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+]
libapr1,1.6.5-1ubuntu1,[Apache-2.0]
libaprutil1,1.6.1-4ubuntu2,[Apache-2.0]
libapt-pkg6.0,2.0.5,[GPL-2 GPLv2+]
libarchive13,3.4.0-2ubuntu1,[Apache-2.0 BSD-1-clause-UCB BSD-124-clause-UCB BSD-2-clause BSD-3-clause-UCB BSD-4-clause-UCB Expat PD]
libargon2-1,0~20171227-0.2,[Apache-2.0 CC0]
libarmadillo9,1:9.800.4+dfsg-1build1,[Apache Apache-2.0 GPL-2]
libarpack2,3.7.0-3,[]
libasan5,9.3.0-17ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL LGPL-2.1+]
libasn1-8-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libasound2,1.2.2-2.1ubuntu2.3,[LGPL-2.1 LPGL-2.1+]
libasound2-data,1.2.2-2.1ubuntu2.3,[LGPL-2.1 LPGL-2.1+]
libassuan0,2.5.3-7ubuntu2,[GAP GAP~FSF GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+]
libatm1,1:2.5.1-4,[GPL-2]
libatomic1,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libattr1,1:2.4.48-5,[GPL-2 GPL-2+ LGPL-2+ LGPL-2.1]
libaudit-common,1:2.8.5-2ubuntu6,[GPL-1 GPL-2 LGPL-2.1]
libaudit1,1:2.8.5-2ubuntu6,[GPL-1 GPL-2 LGPL-2.1]
libavahi-client3,0.7-4ubuntu7,[GPL GPL-2 LGPL-2.1]
libavahi-common-data,0.7-4ubuntu7,[GPL GPL-2 LGPL-2.1]
libavahi-common3,0.7-4ubuntu7,[GPL GPL-2 LGPL-2.1]
libbabeltrace1,1.5.8-1build1,[GPL-2 GPL-3 GPL-3+ LGPL-2.1 MIT]
libbinutils,2.34-6ubuntu1.1,[GFDL GPL LGPL]
libbison-dev,2:3.5.1+dfsg-1,[GPL-2 GPL-2+ GPL-3 GPL-3+]
libblas3,3.9.0-1build1,[BSD-3-clause BSD-3-clause-intel]
libblkid1,2.34-0.1ubuntu9.1,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
libboost-serialization1.71.0,1.71.0-6ubuntu6,[Apache-2.0 BSD2 BSD3_DEShaw BSD3_Google BSL-1.0 Caramel CrystalClear HP Jam Kempf MIT NIST OldBoost1 OldBoost2 OldBoost3 Python SGI Spencer Zlib]
libbrotli1,1.0.7-6ubuntu0.1,[MIT]
libbsd0,0.10.0-1,[BSD-2-clause BSD-2-clause-NetBSD BSD-2-clause-author BSD-2-clause-verbatim BSD-3-clause BSD-3-clause-John-Birrell BSD-3-clause-Regents BSD-3-clause-author BSD-4-clause-Christopher-G-Demetriou BSD-4-clause-Niels-Provos BSD-5-clause-Peter-Wemm Beerware Expat ISC ISC-Original public-domain public-domain-Colin-Plumb]
libbz2-1.0,1.0.8-2,[BSD-variant GPL-2]
libbz2-dev,1.0.8-2,[BSD-variant GPL-2]
libc,0.2.85,[]
libc-bin,2.31-0ubuntu9.2,[GPL-2 LGPL-2.1]
libc-client2007e,8:2007f~dfsg-7,[Apache-2.0 GPL-2 GPL-2+]
libc-client2007e-dev,8:2007f~dfsg-7,[Apache-2.0 GPL-2 GPL-2+]
libc-dev-bin,2.31-0ubuntu9.2,[GPL-2 LGPL-2.1]
libc-print,0.1.16,[]
libc6,2.31-0ubuntu9.2,[GPL-2 LGPL-2.1]
libc6-dbg,2.31-0ubuntu9.2,[GPL-2 LGPL-2.1]
libc6-dev,2.31-0ubuntu9.2,[GPL-2 LGPL-2.1]
libcanberra0,0.30-7ubuntu1,[LGPL-2 LGPL-2.1]
libcap-ng0,0.7.9-2.1build1,[GPL-2 GPL-3 LGPL-2.1]
libcap2,1:2.32-1,[BSD-3-clause GPL-2 GPL-2+]
libcap2-bin,1:2.32-1,[BSD-3-clause GPL-2 GPL-2+]
libcbor0.6,0.6.0-0ubuntu1,[Apache-2.0 Expat]
libcc1-0,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libcfitsio8,3.470-3,[GPL-2 LGPL-2]
libcgi-fast-perl,1:2.15-1,[Artistic GPL-1 GPL-1+]
libcgi-pm-perl,4.46-1,[Artistic Artistic-2.0 GPL-1 GPL-1+]
libcharls2,2.0.0+dfsg-1build1,[BSD-3-clause]
libclang-common-10-dev,1:10.0.0-4ubuntu1,[APACHE-2-LLVM-EXCEPTIONS Apache-2.0 BSD-3-Clause BSD-3-clause MIT Python solar-public-domain]
libclang-cpp10,1:10.0.0-4ubuntu1,[APACHE-2-LLVM-EXCEPTIONS Apache-2.0 BSD-3-Clause BSD-3-clause MIT Python solar-public-domain]
libclang1-10,1:10.0.0-4ubuntu1,[APACHE-2-LLVM-EXCEPTIONS Apache-2.0 BSD-3-Clause BSD-3-clause MIT Python solar-public-domain]
libcom-err2,1.45.5-2ubuntu1,[]
libcommon-sense-perl,3.74-2build6,[Artistic GPL-1 GPL-1+]
libcrypt-dev,1:4.4.10-10ubuntu4,[]
libcrypt1,1:4.4.10-10ubuntu4,[]
libcryptsetup12,2:2.2.2-3ubuntu2.3,[Apache-2.0 CC0 CC0-1.0 GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain]
libctf-nobfd0,2.34-6ubuntu1.1,[GFDL GPL LGPL]
libctf0,2.34-6ubuntu1.1,[GFDL GPL LGPL]
libcups2,2.3.1-9ubuntu1.1,[Apache-2.0 Apache-2.0-with-GPL2-LGPL2-Exception BSD-3-clause FSFUL Zlib]
libcurl3-gnutls,7.68.0-1ubuntu2.5,[BSD-3-Clause BSD-4-Clause ISC curl other public-domain]
libcurl4,7.68.0-1ubuntu2.5,[BSD-3-Clause BSD-4-Clause ISC curl other public-domain]
libcurl4-openssl-dev,7.68.0-1ubuntu2.5,[BSD-3-Clause BSD-4-Clause ISC curl other public-domain]
libdap25,3.20.5-1,[GPL-2 LGPL-2.1 URI W3C]
libdapclient6v5,3.20.5-1,[GPL-2 LGPL-2.1 URI W3C]
libdb5.3,5.3.28+dfsg1-0.6ubuntu2,[]
libdbus-1-3,1.12.16-2ubuntu2.1,[AFL-2.1 BSD-3-clause BSD-3-clause-generic Expat GPL-2 GPL-2+ Tcl-BSDish g10-permissive]
libdconf1,0.36.0-1,[GPL-3 LGPL-2+]
libdebconfclient0,0.251ubuntu1,[]
libdevmapper-event1.02.1,2:1.02.167-1ubuntu1,[BSD-2-Clause GPL-2 GPL-2.0 GPL-2.0+ LGPL-2 LGPL-2.1]
libdevmapper1.02.1,2:1.02.167-1ubuntu1,[BSD-2-Clause GPL-2 GPL-2.0 GPL-2.0+ LGPL-2 LGPL-2.1]
libdns-export1109,1:9.11.16+dfsg-3~ubuntu1,[BSD-2-clause BSD-3-clause ISC MPL-2.0]
libdpkg-perl,1.19.7ubuntu3,[BSD-2-clause GPL-2 GPL-2+ public-domain-md5 public-domain-s-s-d]
libdrm-common,2.4.102-1ubuntu1~20.04.1,[]
libdrm2,2.4.102-1ubuntu1~20.04.1,[]
libdw1,0.176-1.1build1,[GPL-2 GPL-3 LGPL-]
libeatmydata1,105-7,[GPL-3 GPL-3+]
libedit2,3.1-20191231-1,[BSD-3-clause]
libelf1,0.176-1.1build1,[GPL-2 GPL-3 LGPL-]
libencode-locale-perl,1.05-1,[Artistic GPL-1 GPL-1+]
libepsilon1,0.9.2+dfsg-4,[BSD-3-Clause GPL-3 GPL-3+ LGPL-3+]
liberror-perl,0.17029-1,[Artistic GPL-1 GPL-1+ MIT/X11]
libevent-2.1-7,2.1.11-stable-1,[BSD-2-clause BSD-3-Clause~Kitware BSD-3-clause BSL Expat FSFUL FSFULLR FSFULLR-No-Warranty GPL-2 GPL-2+ GPL-3 GPL-3+ ISC curl]
libevent-core-2.1-7,2.1.11-stable-1,[BSD-2-clause BSD-3-Clause~Kitware BSD-3-clause BSL Expat FSFUL FSFULLR FSFULLR-No-Warranty GPL-2 GPL-2+ GPL-3 GPL-3+ ISC curl]
libevent-pthreads-2.1-7,2.1.11-stable-1,[BSD-2-clause BSD-3-Clause~Kitware BSD-3-clause BSL Expat FSFUL FSFULLR FSFULLR-No-Warranty GPL-2 GPL-2+ GPL-3 GPL-3+ ISC curl]
libexpat1,2.2.9-1build1,[MIT]
libexpat1-dev,2.2.9-1build1,[MIT]
libext2fs2,1.45.5-2ubuntu1,[GPL-2 LGPL-2]
libfcgi-perl,0.79-1,[PD other]
libfdisk1,2.34-0.1ubuntu9.1,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
libffi-dev,3.3-4,[GPL]
libffi7,3.3-4,[GPL]
libfido2-1,1.3.1-1ubuntu2,[BSD-2-clause ISC public-domain]
libfl-dev,2.6.4-6.2,[FLEX FSFAP GPL GPL-2+ GPL-3 GPL-3+ LGPL-2+]
libfl2,2.6.4-6.2,[FLEX FSFAP GPL GPL-2+ GPL-3 GPL-3+ LGPL-2+]
libfontconfig1,2.13.1-2ubuntu3,[]
libfontconfig1-dev,2.13.1-2ubuntu3,[]
libfreetype-dev,2.10.1-2ubuntu0.1,[Apache-2.0 BSD-3-Clause FSFUL FSFULLR FTL GPL-2 GPL-2+ GPL-3 GPL-3+ MIT MPL-1.1 OFL-1.1 OpenGroup-BSD-like Permissive Public-Domain Zlib]
libfreetype6,2.10.1-2ubuntu0.1,[Apache-2.0 BSD-3-Clause FSFUL FSFULLR FTL GPL-2 GPL-2+ GPL-3 GPL-3+ MIT MPL-1.1 OFL-1.1 OpenGroup-BSD-like Permissive Public-Domain Zlib]
libfreetype6-dev,2.10.1-2ubuntu0.1,[Apache-2.0 BSD-3-Clause FSFUL FSFULLR FTL GPL-2 GPL-2+ GPL-3 GPL-3+ MIT MPL-1.1 OFL-1.1 OpenGroup-BSD-like Permissive Public-Domain Zlib]
libfreexl1,1.0.5-3,[GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ MPL-1.1 fsf-unlimited fsf-unlimited-configure fsf-unlimited-disclaimer fsf-unlimited-makefile install-sh]
libfribidi0,1.0.8-2,[LGPL-2.1 LGPL-2.1+]
libfuse2,2.9.9-3,[GPL-2 GPL-2+ LGPL-2]
libfwupd2,1.3.11-1~focal1,[CC0-1.0 LGPL-2.1 LGPL-2.1+]
libfwupdplugin1,1.3.11-1~focal1,[CC0-1.0 LGPL-2.1 LGPL-2.1+]
libfyba0,4.1.1-6build1,[GPL-2 GPL-2.0+ MIT]
libgc1c2,1:7.6.4-0.4ubuntu1,[]
libgcab-1.0-0,1.4-1,[LGPL-2.0 LGPL-2.1]
libgcc-9-dev,9.3.0-17ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL LGPL-2.1+]
libgcc-s1,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgcc1,1:10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgcrypt20,1.8.5-5ubuntu1,[GPL-2 LGPL]
libgd-perl,2.71-2build1,[Artistic Artistic-2.0 GPL-1 GPL-1+ GPL-3 GPL-3+]
libgd3,2.2.5-5.2ubuntu2,[BSD-3-clause GAP~Makefile.in GAP~configure GD GPL-2 GPL-2+ HPND MIT WEBP XFIG]
libgdal26,3.0.4+dfsg-1build3,[Apache-2.0 Artistic BSD-3-Clause Base64 Expat GPL-1 GPL-1.0+ GPL-3 GPL-3+ HPND-3i HPND-disclaimer HPND-eos HPND-p-sl-sgi HPND-sl-gl-sgi HPND-sl-sgi IJG ITT Info-ZIP JasPer-2.0 LGPL-2 LGPL-2+ PostgreSQL Qhull cpl-mem-cache libpng public-domain zlib]
libgdbm-compat4,1.18.1-5,[GFDL-NIV-1.3+ GPL-2 GPL-2+ GPL-3 GPL-3+]
libgdbm-dev,1.18.1-5,[GFDL-NIV-1.3+ GPL-2 GPL-2+ GPL-3 GPL-3+]
libgdbm6,1.18.1-5,[GFDL-NIV-1.3+ GPL-2 GPL-2+ GPL-3 GPL-3+]
libgeos++-dev,3.8.0-1build1,[BSD-3-Clause Expat LGPL-2.1 LGPL-2.1+ zlib]
libgeos-3.8.0,3.8.0-1build1,[BSD-3-Clause Expat LGPL-2.1 LGPL-2.1+ zlib]
libgeos-c1v5,3.8.0-1build1,[BSD-3-Clause Expat LGPL-2.1 LGPL-2.1+ zlib]
libgeos-dev,3.8.0-1build1,[BSD-3-Clause Expat LGPL-2.1 LGPL-2.1+ zlib]
libgeotiff5,1.5.1-2,[BSD-3-Clause BSD-4-Clause GPL-2 GPL-2+ HPND-sl-sgi MIT attribution]
libgfortran5,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgif7,5.1.9-1,[ISC MIT]
libgirepository-1.0-1,1.64.1-1~ubuntu20.04.1,[BSD-2-clause GPL-2 GPL-2+ LGPL-2 LGPL-2+ MIT]
libglib2.0-0,2.64.6-1~ubuntu20.04.3,[Expat GPL-2+ LGPL]
libglib2.0-bin,2.64.6-1~ubuntu20.04.3,[Expat GPL-2+ LGPL]
libglib2.0-data,2.64.6-1~ubuntu20.04.3,[Expat GPL-2+ LGPL]
libgmp-dev,2:6.2.0+dfsg-4,[GPL GPL-2 GPL-3 LGPL-3]
libgmp10,2:6.2.0+dfsg-4,[GPL GPL-2 GPL-3 LGPL-3]
libgmpxx4ldbl,2:6.2.0+dfsg-4,[GPL GPL-2 GPL-3 LGPL-3]
libgnutls30,3.6.13-2ubuntu1.3,[Apache-2.0 BSD-3-Clause CC0 Expat GFDL-1.3 GPL GPL-3 GPLv3+ LGPL LGPL-3 LGPLv2.1+ LGPLv3+_or_GPLv2+ The]
libgomp1,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgpg-error0,1.37-1,[BSD-3-clause GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ g10-permissive]
libgpgme11,1.13.1-7ubuntu2,[GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+]
libgpm2,1.20.7-5,[GPL-2 GPL-2.0+ GPL-3 GPL-3.0+]
libgssapi-krb5-2,1.17-6ubuntu4.1,[GPL-2]
libgssapi3-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libgssrpc4,1.17-6ubuntu4.1,[GPL-2]
libgstreamer1.0-0,1.16.2-2,[GPL-2+ GPL-3+ LGPL LGPL-2+ LGPL-2.1+]
libgudev-1.0-0,1:233-1,[LGPL-2 LGPL-2+]
libgusb2,0.3.4-0.1,[GPL-2 GPL-2.0+ LGPL-2.1 LGPL-2.1+]
libhcrypto4-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libhdf4-0-alt,4.2.14-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ HDF4 NetCDF]
libhdf5-103,1.10.4+repack-11ubuntu1,[BSD-3-clause GPL-2 GPL-2+]
libheimbase1-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libheimntlm0-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libhiredis0.14,0.14.0-6,[BSD-3-Clause]
libhogweed5,3.5.1+really3.5.1-2ubuntu0.1,[GAP GPL GPL-2 GPL-2+ LGPL LGPL-2 LGPL-2+ LGPL-2.1+ other public-domain]
libhtml-parser-perl,3.72-5,[Artistic GPL-1 GPL-1+]
libhtml-tagset-perl,3.20-4,[Artistic GPL-1 GPL-1+]
libhtml-template-perl,2.97-1,[Artistic GPL-1 GPL-1+]
libhttp-date-perl,6.05-1,[Artistic GPL-1 GPL-1+]
libhttp-message-perl,6.22-1,[Artistic GPL-1 GPL-1+]
libhttp-parser2.9,2.9.2-2,[Expat Expat-nginx]
libhx509-5-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libice-dev,2:1.0.10-0ubuntu1,[]
libice6,2:1.0.10-0ubuntu1,[]
libicu-dev,66.1-2ubuntu2,[]
libicu66,66.1-2ubuntu2,[]
libidn2-0,2.2.0-2,[GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-3 LGPL-3+ Unicode]
libintl,,[]
libio-html-perl,1.001-1,[Artistic GPL-1 GPL-1+ GPL-3 GPL-3+]
libip4tc2,1.8.4-3ubuntu2,[Artistic GPL-2 GPL-2+ custom]
libip6tc2,1.8.4-3ubuntu2,[Artistic GPL-2 GPL-2+ custom]
libisc-export1105,1:9.11.16+dfsg-3~ubuntu1,[BSD-2-clause BSD-3-clause ISC MPL-2.0]
libisl22,0.22.1-1,[BSD-2-clause LGPL-2 LGPL-2.1+ MIT]
libisns0,0.97-3,[Expat LGPL-2.1 LGPL-2.1+]
libitm1,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libjbig0,2.1-3.1build1,[GPL-2 GPL-2+]
libjemalloc2,5.2.1-1ubuntu1,[BSD-2-Clause BSD-2-Clause-Chemeris BSD-3-Clause BSD-3-Clause-Google BSD-3-Clause-Hiroshima-University Expat]
libjpeg-dev,8c-2ubuntu8,[LGPL-2.1]
libjpeg-turbo8,2.0.3-0ubuntu1.20.04.1,[LGPL-2.1]
libjpeg-turbo8-dev,2.0.3-0ubuntu1.20.04.1,[LGPL-2.1]
libjpeg8,8c-2ubuntu8,[LGPL-2.1]
libjpeg8-dev,8c-2ubuntu8,[LGPL-2.1]
libjson-c4,0.13.1+dfsg-7ubuntu0.3,[Expat]
libjson-glib-1.0-0,1.4.4-2ubuntu2,[LGPL-2.1 LGPL-2.1+]
libjson-glib-1.0-common,1.4.4-2ubuntu2,[LGPL-2.1 LGPL-2.1+]
libjson-perl,4.02000-2,[Artistic GPL-1 GPL-1+]
libjson-xs-perl,4.020-1build1,[Artistic GPL-1 GPL-1+]
libjsoncpp1,1.7.4-3.1ubuntu2,[Expat_or_PublicDomain_or_DualExpatPD GPL-3 GPL-3+]
libk5crypto3,1.17-6ubuntu4.1,[GPL-2]
libkadm5clnt-mit11,1.17-6ubuntu4.1,[GPL-2]
libkadm5srv-mit11,1.17-6ubuntu4.1,[GPL-2]
libkdb5-9,1.17-6ubuntu4.1,[GPL-2]
libkeyutils1,1.6-6ubuntu1,[GPL-2 GPL-2+ LGPL-2 LGPL-2+]
libklibc,2.0.7-1ubuntu5,[GPL-2]
libkmlbase1,1.3.0-8build1,[BSD-3-Clause GPL-3 GPL-3+ zlib]
libkmldom1,1.3.0-8build1,[BSD-3-Clause GPL-3 GPL-3+ zlib]
libkmlengine1,1.3.0-8build1,[BSD-3-Clause GPL-3 GPL-3+ zlib]
libkmod2,27-1ubuntu2,[GPL-2]
libkrb5-26-heimdal,7.7.0+dfsg-1ubuntu1,[BSD-3-clause GPL-2 GPL-2+ custom]
libkrb5-3,1.17-6ubuntu4.1,[GPL-2]
libkrb5-dev,1.17-6ubuntu4.1,[GPL-2]
libkrb5support0,1.17-6ubuntu4.1,[GPL-2]
libksba8,1.3.5-2,[GPL-3]
liblapack3,3.9.0-1build1,[BSD-3-clause BSD-3-clause-intel]
liblcms2-2,2.9-4,[GPL-2 GPL-2+ MIT]
libldap-2.4-2,2.4.49+dfsg-2ubuntu1.8,[]
libldap-common,2.4.49+dfsg-2ubuntu1.8,[]
libldap2-dev,2.4.49+dfsg-2ubuntu1.8,[]
libldb-dev,2:2.0.10-0ubuntu0.20.04.3,[BSD-3 GPL-3 GPL-3.0+ ISC LGPL-3 LGPL-3.0+ PostgreSQL]
libldb2,2:2.0.10-0ubuntu0.20.04.3,[BSD-3 GPL-3 GPL-3.0+ ISC LGPL-3 LGPL-3.0+ PostgreSQL]
libllvm10,1:10.0.0-4ubuntu1,[APACHE-2-LLVM-EXCEPTIONS Apache-2.0 BSD-3-Clause BSD-3-clause MIT Python solar-public-domain]
libllvm6.0,1:6.0.1-14,[ARM Apple BSD-3-Clause BSD-3-clause Expat LLVM MIT NCSA Polly Python U-OF-I-BSD-LIKE public-domain solar-public-domain]
liblmdb0,0.9.24-1,[OpenLDAP-2.8]
liblocale-gettext-perl,1.07-4,[Artistic GPL-1 GPL-1+]
liblsan0,10.2.0-5ubuntu1~20.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libltdl7,2.4.6-14,[GFDL GPL]
liblua5.1-0,5.1.5-8.1build4,[]
liblvm2cmd2.03,2.03.07-1ubuntu1,[BSD-2-Clause GPL-2 GPL-2.0 GPL-2.0+ LGPL-2 LGPL-2.1]
liblwp-mediatypes-perl,6.04-1,[Artistic GPL-1 GPL-1+]
liblz4-1,1.9.2-2,[BSD-2-clause GPL-2 GPL-2+]
liblzma-dev,5.2.4-1ubuntu1,[Autoconf GPL-2 GPL-2+ GPL-3 LGPL-2 LGPL-2.1 LGPL-2.1+ PD PD-debian config-h noderivs permissive-fsf permissive-nowarranty probably-PD]
liblzma5,5.2.4-1ubuntu1,[Autoconf GPL-2 GPL-2+ GPL-3 LGPL-2 LGPL-2.1 LGPL-2.1+ PD PD-debian config-h noderivs permissive-fsf permissive-nowarranty probably-PD]
liblzo2-2,2.10-2,[GPL-2 GPL-2+]
